stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
927,2023-06-05,,,,,0.0,0.0,,,,2026-07-24T11:48:34.803048+08:00
927,2023-06-06,873180.0,10000.0,0.0,883180.0,262.0,0.0,262.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-07,-11412725.0,5000.0,0.0,-11407725.0,458.0,1.0,196.0,1.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-08,-7841931.0,1000.0,0.0,-7840931.0,437.0,1.0,-21.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-09,13217.0,0.0,0.0,13217.0,412.0,1.0,-25.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-12,143286.0,1000.0,0.0,144286.0,436.0,1.0,24.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-13,1498329.0,508000.0,0.0,2006329.0,421.0,0.0,-15.0,-1.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-14,-1890222.0,-300800.0,0.0,-2191022.0,399.0,0.0,-22.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-15,-1275176.0,169000.0,0.0,-1106176.0,814.0,0.0,415.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-16,-1673039.0,-122000.0,0.0,-1795039.0,745.0,0.0,-69.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-19,-1084021.0,38000.0,0.0,-1046021.0,735.0,0.0,-10.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-20,-609867.0,-261000.0,0.0,-870867.0,700.0,0.0,-35.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-21,-1554137.0,129000.0,0.0,-1425137.0,690.0,0.0,-10.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-26,-952586.0,-121000.0,0.0,-1073586.0,675.0,0.0,-15.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-27,-1016293.0,47000.0,0.0,-969293.0,656.0,0.0,-19.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-28,-61710.0,-12000.0,0.0,-73710.0,646.0,0.0,-10.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-29,-258288.0,1000.0,0.0,-257288.0,634.0,0.0,-12.0,0.0,,2026-07-24T11:48:34.803048+08:00
927,2023-06-30,-2013301.0,241000.0,0.0,-1772301.0,617.0,0.0,-17.0,0.0,,2026-07-24T11:48:34.803048+08:00
