stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
894,2026-08-03,-286640,1049000,0,762360,310.0,3.0,,,,2026-08-10T08:04:07.813674+08:00
894,2026-08-04,-210586,296555,0,85969,312.0,6.0,2.0,3.0,,2026-08-10T08:04:07.813674+08:00
894,2026-08-05,-539877,846000,0,306123,261.0,7.0,-51.0,1.0,,2026-08-10T08:04:07.813674+08:00
894,2026-08-06,457372,-805000,0,-347628,305.0,8.0,44.0,1.0,,2026-08-10T08:04:07.813674+08:00
894,2026-08-07,-138368,-1204000,0,-1342368,404.0,8.0,99.0,0.0,,2026-08-10T08:04:07.813674+08:00
00894,2026-08-03,-286640,1049000,0,762360,310.0,3.0,,,,2026-08-10T18:42:58.339405+08:00
00894,2026-08-04,-210586,296555,0,85969,312.0,6.0,2.0,3.0,,2026-08-10T18:42:58.339405+08:00
00894,2026-08-05,-539877,846000,0,306123,261.0,7.0,-51.0,1.0,,2026-08-10T18:42:58.339405+08:00
00894,2026-08-06,457372,-805000,0,-347628,305.0,8.0,44.0,1.0,,2026-08-10T18:42:58.339405+08:00
00894,2026-08-07,-138368,-1204000,0,-1342368,404.0,8.0,99.0,0.0,,2026-08-10T18:42:58.339405+08:00
00894,2026-08-10,161347,114000,0,275347,,,,,,2026-08-10T18:42:58.339405+08:00
