stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
962,2026-09-01,382112,22000,0,404112,206,0,,,,2026-09-15T02:24:29.984537+08:00
962,2026-09-02,-3325850,448000,0,-2877850,184,0,-22.0,0.0,,2026-09-15T02:24:29.984537+08:00
962,2026-09-03,-5836190,-906000,0,-6742190,250,0,66.0,0.0,,2026-09-15T02:24:29.984537+08:00
962,2026-09-04,-726911,152000,0,-574911,257,0,7.0,0.0,,2026-09-15T02:24:29.984537+08:00
962,2026-09-07,-7674487,-111580,0,-7786067,527,0,270.0,0.0,,2026-09-15T02:24:29.984537+08:00
962,2026-09-08,-10449574,48000,0,-10401574,838,0,311.0,0.0,,2026-09-15T02:24:29.984537+08:00
962,2026-09-09,-1170032,13000,0,-1157032,797,0,-41.0,0.0,,2026-09-15T02:24:29.984537+08:00
962,2026-09-10,-2255210,3100,0,-2252110,802,0,5.0,0.0,,2026-09-15T02:24:29.984537+08:00
962,2026-09-11,-6055851,-1000,0,-6056851,815,0,13.0,0.0,,2026-09-15T02:24:29.984537+08:00
962,2026-09-14,-11111466,11328,0,-11100138,943,0,128.0,0.0,,2026-09-15T02:24:29.984537+08:00
00962,2026-09-01,382112,22000,0,404112,206,0,,,,2026-09-15T09:07:29.802647+08:00
00962,2026-09-02,-3325850,448000,0,-2877850,184,0,-22.0,0.0,,2026-09-15T09:07:29.802647+08:00
00962,2026-09-03,-5836190,-906000,0,-6742190,250,0,66.0,0.0,,2026-09-15T09:07:29.802647+08:00
00962,2026-09-04,-726911,152000,0,-574911,257,0,7.0,0.0,,2026-09-15T09:07:29.802647+08:00
00962,2026-09-07,-7674487,-111580,0,-7786067,527,0,270.0,0.0,,2026-09-15T09:07:29.802647+08:00
00962,2026-09-08,-10449574,48000,0,-10401574,838,0,311.0,0.0,,2026-09-15T09:07:29.802647+08:00
00962,2026-09-09,-1170032,13000,0,-1157032,797,0,-41.0,0.0,,2026-09-15T09:07:29.802647+08:00
00962,2026-09-10,-2255210,3100,0,-2252110,802,0,5.0,0.0,,2026-09-15T09:07:29.802647+08:00
00962,2026-09-11,-6055851,-1000,0,-6056851,815,0,13.0,0.0,,2026-09-15T09:07:29.802647+08:00
00962,2026-09-14,-11111466,11328,0,-11100138,943,0,128.0,0.0,,2026-09-15T09:07:29.802647+08:00
