stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
2881,2016-01-04,-48000,-6285680,-148000,-6481680,36333.0,5255.0,,,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-05,-366000,1730185,-1875000,-510815,37105.0,5541.0,772.0,286.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-06,339000,-3875561,-792282,-4328843,37255.0,3295.0,150.0,-2246.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-07,391000,-11069609,-972000,-11650609,44480.0,3930.0,7225.0,635.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-08,487000,-7656437,-205000,-7374437,43576.0,4094.0,-904.0,164.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-11,-354000,-15804914,136000,-16022914,43716.0,4782.0,140.0,688.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-12,-269000,-5826920,-414000,-6509920,43930.0,5096.0,214.0,314.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-13,49000,-9541555,-426000,-9918555,45698.0,4437.0,1768.0,-659.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-14,359000,-13268408,-210000,-13119408,45475.0,3465.0,-223.0,-972.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-15,-1215000,-16519652,-467000,-18201652,46520.0,4742.0,1045.0,1277.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-18,1851000,-929521,-568000,353479,46838.0,5346.0,318.0,604.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-19,272000,-10443891,-600000,-10771891,48731.0,5457.0,1893.0,111.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-20,-1602198,-13247252,-473000,-15322450,51299.0,6361.0,2568.0,904.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-21,42000,-16426403,-50000,-16434403,52622.0,5240.0,1323.0,-1121.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-22,1547000,-10866667,0,-9319667,53541.0,4456.0,919.0,-784.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-25,3461000,-18926355,1428000,-14037355,55087.0,5640.0,1546.0,1184.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-26,-943000,-11647322,0,-12590322,55719.0,6102.0,632.0,462.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-27,-916000,-10770191,-510000,-12196191,55378.0,5795.0,-341.0,-307.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-28,2739000,-23279271,2056000,-18484271,58761.0,5824.0,3383.0,29.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-29,5999000,-39176140,953000,-32224140,63911.0,4904.0,5150.0,-920.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-01-30,4112000,-4384000,380000,108000,58578.0,5017.0,-5333.0,113.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-01,-6473000,5721302,0,-751698,56851.0,4974.0,-1727.0,-43.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-02,221000,522387,-205000,538387,54385.0,4761.0,-2466.0,-213.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-03,-3055786,-2824431,-119000,-5999217,52313.0,4930.0,-2072.0,169.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-05,33000,1879000,0,1912000,,,,,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-15,-196000,-24879190,-624135,-25699325,56011.0,4973.0,,,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-16,6250000,18112099,0,24362099,50805.0,5436.0,-5206.0,463.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-17,-4612000,-8357328,69000,-12900328,51720.0,5275.0,915.0,-161.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-18,157000,2187696,260000,2604696,50706.0,5257.0,-1014.0,-18.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-19,-162000,-2610664,-158000,-2930664,50230.0,5067.0,-476.0,-190.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-22,-569000,1886337,0,1317337,48123.0,4981.0,-2107.0,-86.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-23,318000,623075,0,941075,47243.0,5108.0,-880.0,127.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-24,-200000,-6125108,-177000,-6502108,46851.0,4975.0,-392.0,-133.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-25,1771000,9524783,0,11295783,45183.0,5079.0,-1668.0,104.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-02-26,-1607000,-2384079,-8000,-3999079,44622.0,5051.0,-561.0,-28.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-03-01,722000,-4019958,0,-3297958,44699.0,4999.0,77.0,-52.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-03-02,1432000,2455542,-291700,3595842,44307.0,4604.0,-392.0,-395.0,,2026-07-24T11:48:56.879418+08:00
2881,2016-03-03,1388000,8592721,-290000,9690721,44019.0,4479.0,-288.0,-125.0,,2026-07-24T11:48:56.879418+08:00
