stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
2317,2016-01-04,-1098985.0,-19129787.0,-313400.0,-20542172.0,86732.0,1087.0,,,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-05,360000.0,-9954940.0,447876.0,-9147064.0,87316.0,1017.0,584.0,-70.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-06,-1028000.0,-7982254.0,-136950.0,-9147204.0,86549.0,1059.0,-767.0,42.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-07,742000.0,-10449220.0,-545000.0,-10252220.0,86664.0,1013.0,115.0,-46.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-08,677000.0,-9045965.0,-1259000.0,-9627965.0,86896.0,939.0,232.0,-74.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-11,-893000.0,-20618578.0,-975850.0,-22487428.0,87700.0,1003.0,804.0,64.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-12,-1227000.0,2525910.0,-1640400.0,-341490.0,85502.0,1153.0,-2198.0,150.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-13,-188000.0,-542239.0,-556000.0,-1286239.0,85106.0,1187.0,-396.0,34.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-14,-397000.0,-5199855.0,-246300.0,-5843155.0,84840.0,1132.0,-266.0,-55.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-15,-1613000.0,-16480686.0,-1397000.0,-19490686.0,84757.0,1276.0,-83.0,144.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-18,290000.0,-4295675.0,-679000.0,-4684675.0,85489.0,1168.0,732.0,-108.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-19,331000.0,-4444290.0,-609000.0,-4722290.0,85477.0,1140.0,-12.0,-28.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-20,-2249700.0,-11805266.0,-888500.0,-14943466.0,86186.0,1373.0,709.0,233.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-21,-1978000.0,719809.0,0.0,-1258191.0,85724.0,1508.0,-462.0,135.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-22,-1422002.0,9177905.0,-1093.0,7754810.0,84376.0,1897.0,-1348.0,389.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-25,-104000.0,1413509.0,-97000.0,1212509.0,83436.0,1619.0,-940.0,-278.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-26,-834000.0,-1057109.0,-158000.0,-2049109.0,83197.0,1558.0,-239.0,-61.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-27,-195000.0,1994421.0,0.0,1799421.0,82851.0,1509.0,-346.0,-49.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-28,-340001.0,-1381455.0,757000.0,-964456.0,82091.0,1467.0,-760.0,-42.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-29,2490000.0,9929536.0,-647748.0,11771788.0,79781.0,1304.0,-2310.0,-163.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-01-30,-730000.0,4027000.0,731000.0,4028000.0,78176.0,1273.0,-1605.0,-31.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-01,-476000.0,9718240.0,441600.0,9683840.0,76829.0,1238.0,-1347.0,-35.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-02,-371000.0,-504191.0,29000.0,-846191.0,77021.0,1080.0,192.0,-158.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-03,-835000.0,-13115691.0,40000.0,-13910691.0,77716.0,897.0,695.0,-183.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-05,-213000.0,-1914792.0,-376000.0,-2503792.0,,,,,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-15,1528000.0,-20148754.0,-1511721.0,-20132475.0,79860.0,835.0,,,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-16,354000.0,1690938.0,-357000.0,1687938.0,79751.0,922.0,-109.0,87.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-17,827000.0,-2232729.0,-195300.0,-1601029.0,79381.0,947.0,-370.0,25.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-18,-560000.0,6660966.0,0.0,6100966.0,78356.0,980.0,-1025.0,33.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-19,292000.0,-5929217.0,-48000.0,-5685217.0,79151.0,938.0,795.0,-42.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-22,312000.0,-1080129.0,0.0,-768129.0,79191.0,937.0,40.0,-1.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-23,-312000.0,-1602824.0,-13400.0,-1928224.0,79112.0,931.0,-79.0,-6.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-24,26000.0,-4442396.0,10000.0,-4406396.0,79757.0,948.0,645.0,17.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-25,3662000.0,-1804843.0,162000.0,2019157.0,80054.0,1623.0,297.0,675.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-02-26,-2931000.0,6711226.0,-1290458.0,2489768.0,79912.0,1306.0,-142.0,-317.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-03-01,-23000.0,-4375541.0,35000.0,-4363541.0,80439.0,1089.0,527.0,-217.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-03-02,314000.0,11717553.0,-260750.0,11770803.0,79321.0,1165.0,-1118.0,76.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-03-03,-474000.0,15221384.0,0.0,14747384.0,77380.0,1209.0,-1941.0,44.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-03-04,4152000.0,15033003.0,-25000.0,19160003.0,76522.0,1396.0,-858.0,187.0,,2026-07-24T11:48:42.912627+08:00
2317,2016-03-07,-2346996.0,1506544.0,-351000.0,-1191452.0,75737.0,1282.0,-785.0,-114.0,,2026-07-24T11:48:42.912627+08:00
