stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
52,2016-01-04,-1000.0,0.0,0.0,-1000.0,0.0,0.0,,,,2026-07-24T11:48:04.889742+08:00
52,2016-01-05,-1000.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-06,7000.0,-13000.0,0.0,-6000.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-07,29000.0,-34000.0,0.0,-5000.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-08,-1000.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-11,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-12,21000.0,-25000.0,0.0,-4000.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-13,-2000.0,0.0,0.0,-2000.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-14,,,,,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-15,-1000.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-19,-3000.0,0.0,0.0,-3000.0,0.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-20,-4000.0,0.0,0.0,-4000.0,2.0,0.0,2.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-21,,,,,2.0,0.0,0.0,0.0,,2026-07-24T11:48:04.889742+08:00
52,2016-01-22,2000.0,0.0,0.0,2000.0,0.0,0.0,-2.0,0.0,,2026-07-24T11:48:04.889742+08:00
