stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
961,2026-07-01,-788590,-566000,0,-1354590,1501.0,0.0,,,,2026-07-27T18:59:23.992073+08:00
961,2026-07-02,-7918347,-817000,0,-8735347,1734.0,0.0,233.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-03,-9424540,49000,0,-9375540,1935.0,0.0,201.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-06,-14243906,9650,0,-14234256,1915.0,0.0,-20.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-07,-18101328,-430850,0,-18532178,1839.0,0.0,-76.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-08,-8747211,165130,0,-8582081,1985.0,0.0,146.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-09,-12342626,41470,0,-12301156,2013.0,0.0,28.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-13,-15322184,-104250,0,-15426434,2053.0,0.0,40.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-14,-44896680,36250,0,-44860430,2461.0,0.0,408.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-15,-23379123,-1267900,0,-24647023,2805.0,0.0,344.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-16,-7876749,58195,0,-7818554,2816.0,1.0,11.0,1.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-17,-5613397,34324,0,-5579073,2791.0,0.0,-25.0,-1.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-20,-2616384,660113,0,-1956271,2760.0,0.0,-31.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-21,247341,165950,0,413291,2794.0,0.0,34.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-22,-1058544,4104000,0,3045456,2695.0,0.0,-99.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-23,1867504,-246845,0,1620659,2792.0,0.0,97.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-24,2880368,718000,0,3598368,2274.0,0.0,-518.0,0.0,,2026-07-27T18:59:23.992073+08:00
961,2026-07-27,-3640297,-338000,0,-3978297,,,,,,2026-07-27T18:59:23.992073+08:00
961,2026-08-03,-298030,-1153700,0,-1451730,2252.0,2.0,,,,2026-08-17T15:09:39.103358+08:00
961,2026-08-04,-6777952,-2512000,0,-9289952,2503.0,2.0,251.0,0.0,,2026-08-17T15:09:39.103358+08:00
961,2026-08-05,-13235802,16038,0,-13219764,2596.0,2.0,93.0,0.0,,2026-08-17T15:09:39.103358+08:00
961,2026-08-06,-18742279,-1055800,0,-19798079,2973.0,2.0,377.0,0.0,,2026-08-17T15:09:39.103358+08:00
961,2026-08-07,-14435301,-339900,0,-14775201,3085.0,2.0,112.0,0.0,,2026-08-17T15:09:39.103358+08:00
961,2026-08-10,-12516111,-189000,0,-12705111,3108.0,0.0,23.0,-2.0,,2026-08-17T15:09:39.103358+08:00
961,2026-08-11,-15111893,674500,0,-14437393,3306.0,0.0,198.0,0.0,,2026-08-17T15:09:39.103358+08:00
961,2026-08-12,-15776694,-51772,0,-15828466,3763.0,0.0,457.0,0.0,,2026-08-17T15:09:39.103358+08:00
961,2026-08-13,-36363615,216100,0,-36147515,3865.0,0.0,102.0,0.0,,2026-08-17T15:09:39.103358+08:00
961,2026-08-14,-33324970,-922878,0,-34247848,4340.0,0.0,475.0,0.0,,2026-08-17T15:09:39.103358+08:00
00961,2026-08-03,-298030,-1153700,0,-1451730,2252.0,2.0,,,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-04,-6777952,-2512000,0,-9289952,2503.0,2.0,251.0,0.0,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-05,-13235802,16038,0,-13219764,2596.0,2.0,93.0,0.0,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-06,-18742279,-1055800,0,-19798079,2973.0,2.0,377.0,0.0,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-07,-14435301,-339900,0,-14775201,3085.0,2.0,112.0,0.0,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-10,-12516111,-189000,0,-12705111,3108.0,0.0,23.0,-2.0,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-11,-15111893,674500,0,-14437393,3306.0,0.0,198.0,0.0,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-12,-15776694,-51772,0,-15828466,3763.0,0.0,457.0,0.0,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-13,-36363615,216100,0,-36147515,3865.0,0.0,102.0,0.0,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-14,-33324970,-922878,0,-34247848,4340.0,0.0,475.0,0.0,,2026-08-17T21:39:45.830844+08:00
00961,2026-08-17,-68936832,-334000,0,-69270832,6856.0,0.0,2516.0,0.0,,2026-08-17T21:39:45.830844+08:00
