stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
947,2024-06-11,,,,,0.0,0.0,,,,2026-07-24T11:48:37.657651+08:00
947,2024-06-12,2844462.0,441000.0,0.0,3285462.0,537.0,0.0,537.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-13,-12422475.0,-400895.0,0.0,-12823370.0,2089.0,0.0,1552.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-14,-10976587.0,-2000.0,0.0,-10978587.0,2592.0,0.0,503.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-17,-7212137.0,312000.0,0.0,-6900137.0,1733.0,0.0,-859.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-18,-8789777.0,-455000.0,0.0,-9244777.0,1937.0,0.0,204.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-19,-14101504.0,-583000.0,0.0,-14684504.0,2463.0,20.0,526.0,20.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-20,-12533872.0,12000.0,0.0,-12521872.0,2560.0,15.0,97.0,-5.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-21,-4995465.0,-2130876.0,0.0,-7126341.0,2628.0,15.0,68.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-24,-11218707.0,-306000.0,0.0,-11524707.0,2556.0,0.0,-72.0,-15.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-25,-7698658.0,762440.0,0.0,-6936218.0,2719.0,0.0,163.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-26,-6128067.0,2358367.0,0.0,-3769700.0,2642.0,0.0,-77.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-27,-6920666.0,-249709.0,0.0,-7170375.0,2817.0,0.0,175.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-06-28,-148196.0,-1186838.0,0.0,-1335034.0,2694.0,0.0,-123.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-07-01,-2183745.0,-257724.0,0.0,-2441469.0,2724.0,0.0,30.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-07-02,-1413769.0,-600636.0,0.0,-2014405.0,2693.0,0.0,-31.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-07-03,-940761.0,1326616.0,0.0,385855.0,2771.0,1.0,78.0,1.0,,2026-07-24T11:48:37.657651+08:00
947,2024-07-04,-711558.0,125097.0,0.0,-586461.0,2929.0,2.0,158.0,1.0,,2026-07-24T11:48:37.657651+08:00
947,2024-07-05,-1189957.0,650454.0,0.0,-539503.0,2934.0,12.0,5.0,10.0,,2026-07-24T11:48:37.657651+08:00
947,2024-07-08,1231398.0,-298884.0,0.0,932514.0,2613.0,2.0,-321.0,-10.0,,2026-07-24T11:48:37.657651+08:00
947,2024-07-09,2008264.0,1959125.0,0.0,3967389.0,2501.0,2.0,-112.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-07-10,-281121.0,337000.0,0.0,55879.0,2349.0,2.0,-152.0,0.0,,2026-07-24T11:48:37.657651+08:00
947,2024-07-11,389482.0,2996865.0,0.0,3386347.0,2278.0,2.0,-71.0,0.0,,2026-07-24T11:48:37.657651+08:00
