stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
8046,2016-01-04,-70000.0,503000.0,0.0,433000.0,7885.0,636.0,,,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-05,34000.0,215000.0,0.0,249000.0,7906.0,622.0,21.0,-14.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-06,92000.0,-39000.0,0.0,53000.0,7803.0,727.0,-103.0,105.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-07,-12000.0,87000.0,0.0,75000.0,7588.0,510.0,-215.0,-217.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-08,69000.0,-11000.0,0.0,58000.0,7583.0,513.0,-5.0,3.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-11,-16000.0,-110000.0,0.0,-126000.0,7559.0,493.0,-24.0,-20.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-12,-24000.0,12000.0,0.0,-12000.0,7490.0,403.0,-69.0,-90.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-13,1000.0,-15971.0,0.0,-14971.0,7456.0,403.0,-34.0,0.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-14,-1000.0,74000.0,0.0,73000.0,7405.0,444.0,-51.0,41.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-15,-33000.0,31540.0,-1000.0,-2460.0,7255.0,441.0,-150.0,-3.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-18,24000.0,130000.0,0.0,154000.0,7236.0,427.0,-19.0,-14.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-19,-20000.0,207000.0,-1000.0,186000.0,7132.0,427.0,-104.0,0.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-20,-21000.0,103000.0,-1000.0,81000.0,7113.0,414.0,-19.0,-13.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-21,14000.0,47440.0,0.0,61440.0,7094.0,415.0,-19.0,1.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-22,-22000.0,15277.0,0.0,-6723.0,7108.0,408.0,14.0,-7.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-25,1000.0,-13000.0,0.0,-12000.0,7108.0,335.0,0.0,-73.0,,2026-07-24T11:49:14.988167+08:00
8046,2016-01-26,-5000.0,92000.0,0.0,87000.0,7082.0,422.0,-26.0,87.0,,2026-07-24T11:49:14.988167+08:00
