stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
3443,2016-01-04,-6000,6000,0,0,3975.0,19.0,,,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-05,5000,-40000,-129000,-164000,4038.0,58.0,63.0,39.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-06,11000,-21000,-96000,-106000,4030.0,67.0,-8.0,9.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-07,8000,-37000,0,-29000,4031.0,59.0,1.0,-8.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-08,-1000,-2000,0,-3000,4017.0,61.0,-14.0,2.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-11,-4000,-41000,0,-45000,3970.0,57.0,-47.0,-4.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-12,8000,-45000,0,-37000,3901.0,55.0,-69.0,-2.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-13,0,-20000,0,-20000,3866.0,55.0,-35.0,0.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-14,4000,-2000,0,2000,3805.0,52.0,-61.0,-3.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-15,-4000,-6000,-54000,-64000,3803.0,46.0,-2.0,-6.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-18,0,61551,0,61551,3788.0,27.0,-15.0,-19.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-19,0,18000,-39000,-21000,3808.0,27.0,20.0,0.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-20,0,26000,0,26000,3782.0,23.0,-26.0,-4.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-21,-13000,54000,-41000,0,3793.0,25.0,11.0,2.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-22,0,24000,-9000,15000,3770.0,24.0,-23.0,-1.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-25,0,-40000,0,-40000,3825.0,24.0,55.0,0.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-26,-2000,-81000,0,-83000,3872.0,24.0,47.0,0.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-27,0,-19000,0,-19000,3952.0,24.0,80.0,0.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-28,2000,23000,0,25000,4097.0,29.0,145.0,5.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-29,-1000,-10000,0,-11000,4146.0,22.0,49.0,-7.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-01-30,15000,-2000,0,13000,4178.0,23.0,32.0,1.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-02-01,37000,1000,0,38000,4237.0,24.0,59.0,1.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-02-02,12000,5000,0,17000,4260.0,27.0,23.0,3.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-02-03,-6000,-13000,0,-19000,4252.0,32.0,-8.0,5.0,,2026-07-24T11:49:07.294207+08:00
3443,2016-02-05,-122000,-652000,-125000,-899000,,,,,,2026-07-24T11:49:07.294207+08:00
3443,2016-02-15,292000,109000,0,401000,4529.0,35.0,,,,2026-07-24T11:49:07.294207+08:00
