stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
2891,2016-01-04,-2123000,-19355605,-154000,-21632605,98712.0,1468.0,,,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-05,142000,234174,-5288878,-4912704,99542.0,1832.0,830.0,364.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-06,872000,-3237009,-6065778,-8430787,100630.0,1916.0,1088.0,84.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-07,-1212000,-14084131,-2771399,-18067530,99983.0,2188.0,-647.0,272.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-08,1168000,-14389688,-820000,-14041688,98973.0,2327.0,-1010.0,139.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-11,-969000,-19653700,-50000,-20672700,98545.0,2115.0,-428.0,-212.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-12,-51000,-41746715,-5000,-41802715,100171.0,1939.0,1626.0,-176.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-13,-1076000,-833743,-305000,-2214743,99318.0,1984.0,-853.0,45.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-14,944520,-6637249,-2138970,-7831699,99567.0,2562.0,249.0,578.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-15,-4002000,-28912048,-3840338,-36754386,103790.0,2499.0,4223.0,-63.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-18,1175000,-22719340,-4437000,-25981340,105000.0,1774.0,1210.0,-725.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-19,225000,-9443720,-6132000,-15350720,105709.0,1666.0,709.0,-108.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-20,-714425,-24391196,-635000,-25740621,106052.0,2569.0,343.0,903.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-21,-1310000,-34192965,-150000,-35652965,108935.0,2312.0,2883.0,-257.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-22,1708000,-24923160,-5198540,-28413700,111998.0,2155.0,3063.0,-157.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-25,439000,-29033169,-277983,-28872152,113937.0,1436.0,1939.0,-719.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-26,-733000,-25521577,-123000,-26377577,116750.0,1690.0,2813.0,254.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-27,-260000,-17203707,0,-17463707,120149.0,1825.0,3399.0,135.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-28,-316000,-9463612,-195000,-9974612,120982.0,1855.0,833.0,30.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-29,8227000,12264956,722000,21213956,114436.0,993.0,-6546.0,-862.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-01-30,847000,1641000,-2963000,-475000,110967.0,1154.0,-3469.0,161.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-02-01,-2533000,-11722373,0,-14255373,109681.0,1402.0,-1286.0,248.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-02-02,-636482,-25849056,0,-26485538,111305.0,1219.0,1624.0,-183.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-02-03,-2277369,-22282815,0,-24560184,110874.0,1574.0,-431.0,355.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-02-05,11000,4849000,4422000,9282000,,,,,,2026-07-24T11:49:02.703127+08:00
2891,2016-02-15,774000,-44632342,-4835861,-48694203,115906.0,1163.0,,,,2026-07-24T11:49:02.703127+08:00
2891,2016-02-16,5576000,-1944122,-2449333,1182545,113566.0,1048.0,-2340.0,-115.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-02-17,-1882000,-7300564,6000,-9176564,112781.0,1045.0,-785.0,-3.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-02-18,77000,-15065390,-250000,-15238390,111331.0,1002.0,-1450.0,-43.0,,2026-07-24T11:49:02.703127+08:00
2891,2016-02-19,-761000,-5139710,-232000,-6132710,111176.0,989.0,-155.0,-13.0,,2026-07-24T11:49:02.703127+08:00
