stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
1303,2016-01-04,-47000,-7051920,0,-7098920,5163.0,243.0,,,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-05,-26000,184244,-2472000,-2313756,5320.0,300.0,157.0,57.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-06,-65000,-1523287,-127000,-1715287,5232.0,353.0,-88.0,53.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-07,231000,-3256606,10000,-3015606,5178.0,282.0,-54.0,-71.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-08,-11000,-3484232,15000,-3480232,5441.0,249.0,263.0,-33.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-11,-11000,-4411150,279000,-4143150,5400.0,348.0,-41.0,99.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-12,-23000,-3628375,-55000,-3706375,5457.0,319.0,57.0,-29.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-13,3000,-5223154,-1000,-5221154,5769.0,374.0,312.0,55.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-14,-24000,-7595766,-62000,-7681766,5799.0,394.0,30.0,20.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-15,-118000,-7696927,-110000,-7924927,5786.0,517.0,-13.0,123.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-18,15000,-1605485,-1333000,-2923485,5608.0,281.0,-178.0,-236.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-19,65000,-1314127,-166000,-1415127,5686.0,271.0,78.0,-10.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-20,-99000,-1562450,-45000,-1706450,5447.0,256.0,-239.0,-15.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-21,105000,-1910225,0,-1805225,5529.0,251.0,82.0,-5.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-22,-17000,2276,0,-14724,5565.0,255.0,36.0,4.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-25,15000,21000,-176000,-140000,5600.0,202.0,35.0,-53.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-26,-28000,-1469000,-15000,-1512000,5666.0,204.0,66.0,2.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-27,12000,-535730,-246000,-769730,5617.0,205.0,-49.0,1.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-28,0,1415656,9000,1424656,5447.0,199.0,-170.0,-6.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-29,-127000,3997509,-68000,3802509,5052.0,174.0,-395.0,-25.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-01-30,23000,813000,3000,839000,4929.0,172.0,-123.0,-2.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-01,2000,939000,-40000,901000,4679.0,183.0,-250.0,11.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-02,11000,1326924,-48000,1289924,4650.0,191.0,-29.0,8.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-03,-20000,-1495519,0,-1515519,4362.0,179.0,-288.0,-12.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-05,66000,-308435,681000,438565,,,,,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-15,5000,276130,49,281179,4253.0,186.0,,,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-16,243000,1705059,0,1948059,4042.0,190.0,-211.0,4.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-17,150000,1365982,2000,1517982,3842.0,217.0,-200.0,27.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-18,69000,3095196,0,3164196,3607.0,245.0,-235.0,28.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-19,33000,1602344,63000,1698344,3468.0,281.0,-139.0,36.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-22,10000,346915,0,356915,3424.0,282.0,-44.0,1.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-23,-47000,-85002,0,-132002,3362.0,263.0,-62.0,-19.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-24,-13000,1813426,0,1800426,3209.0,311.0,-153.0,48.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-25,22000,-2049670,0,-2027670,3129.0,325.0,-80.0,14.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-02-26,-16000,1446693,0,1430693,2959.0,393.0,-170.0,68.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-03-01,65000,1732336,0,1797336,2620.0,391.0,-339.0,-2.0,,2026-07-24T11:48:39.859194+08:00
1303,2016-03-02,-12000,758691,-38018,708673,2644.0,399.0,24.0,8.0,,2026-07-24T11:48:39.859194+08:00
