stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
7769,2024-11-01,0,131019,0,131019,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-04,0,101405,0,101405,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-05,0,53349,0,53349,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-06,0,125226,0,125226,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-07,0,72731,0,72731,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-08,0,20156,0,20156,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-11,0,9421,0,9421,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-12,0,31135,0,31135,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-13,0,9072,0,9072,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-14,0,-32449,0,-32449,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-15,0,665671,0,665671,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-18,0,-16932,0,-16932,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-19,0,-24155,0,-24155,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-20,0,-31459,0,-31459,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-21,0,356642,0,356642,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-22,0,102209,0,102209,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-25,0,-23726,0,-23726,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-26,0,12153,0,12153,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-27,0,36459,0,36459,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-28,0,26347,0,26347,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-11-29,0,19950,0,19950,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-02,0,102333,0,102333,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-03,0,201585,0,201585,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-04,0,52297,0,52297,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-05,0,15867,0,15867,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-06,0,4285,0,4285,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-09,0,29898,0,29898,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-10,0,-3734,0,-3734,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-11,0,5255,0,5255,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-12,0,9142,0,9142,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-13,0,57634,0,57634,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-16,0,51475,0,51475,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-17,0,40563,0,40563,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-18,0,-57520,0,-57520,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-19,0,8519,0,8519,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-20,0,1190,0,1190,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-23,0,5854,0,5854,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-24,0,8911,0,8911,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-25,0,1530,0,1530,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-26,0,13817,0,13817,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-27,0,5163,0,5163,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-30,0,-590,0,-590,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2024-12-31,0,31284,0,31284,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-02,0,13695,0,13695,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-03,0,3702,0,3702,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-06,0,60401,0,60401,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-07,6000,72174,0,78174,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-08,-4000,80646,0,76646,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-09,-2000,20154,0,18154,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-10,0,36296,0,36296,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-13,0,-27804,0,-27804,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-14,0,-2326,0,-2326,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-15,0,-27499,0,-27499,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-16,0,97731,0,97731,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-17,0,64375,0,64375,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-20,0,8228,0,8228,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-21,0,4818,0,4818,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-01-22,0,-5946,0,-5946,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-03,0,-80839,0,-80839,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-04,0,-58478,0,-58478,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-05,0,44450,0,44450,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-06,3000,13700,0,16700,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-07,0,10563,0,10563,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-10,-3000,-41956,0,-44956,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-11,0,-9248,0,-9248,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-12,0,-23931,0,-23931,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-13,0,-2351,0,-2351,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-14,0,-15177,0,-15177,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-17,0,-26231,0,-26231,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-18,0,3085,0,3085,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-19,0,3345,0,3345,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-20,0,4435,0,4435,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-21,0,26039,0,26039,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-24,0,1278,0,1278,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-25,0,4479,0,4479,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-26,0,2248,0,2248,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-02-27,0,-100742,0,-100742,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-03,0,-32852,0,-32852,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-04,0,-9080,0,-9080,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-05,0,-1753,0,-1753,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-06,0,-587,0,-587,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-07,0,-6341,0,-6341,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-10,0,-21962,0,-21962,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-11,0,-57543,0,-57543,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-12,0,2095,0,2095,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-13,0,2809,0,2809,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-14,0,1745,0,1745,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-17,0,2274,0,2274,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-18,5000,547,0,5547,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-19,5000,9845,0,14845,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-20,0,4354,0,4354,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-21,0,-36898,0,-36898,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-24,0,700,0,700,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-25,0,-1141,0,-1141,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-26,0,-16746,0,-16746,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-27,0,-3360,0,-3360,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-28,0,-13000,0,-13000,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-03-31,0,-23639,0,-23639,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-01,0,-94,0,-94,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-02,0,-6162,0,-6162,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-07,0,-48004,0,-48004,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-08,6000,22354,0,28354,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-09,4000,-31056,0,-27056,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-10,0,6899,0,6899,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-11,1500,5399,0,6899,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-14,0,-9929,0,-9929,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-15,0,169,0,169,,,,,,2026-07-24T11:49:14.256061+08:00
7769,2025-04-16,-11500,1843,0,-9657,,,,,,2026-07-24T11:49:14.256061+08:00
