stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
9826,2026-08-03,-19477000,-48011,0,-19525011,3167.0,0.0,,,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-04,-38643795,16500,0,-38627295,3525.0,0.0,358.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-05,-37517828,28151,0,-37489677,3433.0,0.0,-92.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-06,-28150723,20952,0,-28129771,3600.0,0.0,167.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-07,-17642392,4880,0,-17637512,3589.0,0.0,-11.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-10,-15573571,25224,0,-15548347,3552.0,0.0,-37.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-11,-12004992,7000,0,-11997992,3585.0,0.0,33.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-12,-16551985,12124,0,-16539861,3604.0,1.0,19.0,1.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-13,-17687566,12903,0,-17674663,3593.0,1.0,-11.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-14,-18647422,4000,0,-18643422,3556.0,1.0,-37.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-17,-13853150,7499,0,-13845651,3545.0,1.0,-11.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-18,-25594975,12441,0,-25582534,3573.0,1.0,28.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-19,-14278911,-5693,0,-14284604,4600.0,1.0,1027.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-20,-5974445,-8970,0,-5983415,4591.0,1.0,-9.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-21,-13983383,19300,0,-13964083,4604.0,1.0,13.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-24,-15252425,11492,0,-15240933,5580.0,1.0,976.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-25,-8414079,-2500,0,-8416579,6056.0,1.0,476.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-26,-9320983,3037,0,-9317946,7067.0,0.0,1011.0,-1.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-27,-9244037,-96300,0,-9340337,7696.0,0.0,629.0,0.0,,2026-08-30T08:56:52.976042+08:00
9826,2026-08-28,-13970892,-73601,0,-14044493,7713.0,0.0,17.0,0.0,,2026-08-30T08:56:52.976042+08:00
009826,2026-08-03,-19477000,-48011,0,-19525011,3167.0,0.0,,,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-04,-38643795,16500,0,-38627295,3525.0,0.0,358.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-05,-37517828,28151,0,-37489677,3433.0,0.0,-92.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-06,-28150723,20952,0,-28129771,3600.0,0.0,167.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-07,-17642392,4880,0,-17637512,3589.0,0.0,-11.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-10,-15573571,25224,0,-15548347,3552.0,0.0,-37.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-11,-12004992,7000,0,-11997992,3585.0,0.0,33.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-12,-16551985,12124,0,-16539861,3604.0,1.0,19.0,1.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-13,-17687566,12903,0,-17674663,3593.0,1.0,-11.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-14,-18647422,4000,0,-18643422,3556.0,1.0,-37.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-17,-13853150,7499,0,-13845651,3545.0,1.0,-11.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-18,-25594975,12441,0,-25582534,3573.0,1.0,28.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-19,-14278911,-5693,0,-14284604,4600.0,1.0,1027.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-20,-5974445,-8970,0,-5983415,4591.0,1.0,-9.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-21,-13983383,19300,0,-13964083,4604.0,1.0,13.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-24,-15252425,11492,0,-15240933,5580.0,1.0,976.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-25,-8414079,-2500,0,-8416579,6056.0,1.0,476.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-26,-9320983,3037,0,-9317946,7067.0,0.0,1011.0,-1.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-27,-9244037,-96300,0,-9340337,7696.0,0.0,629.0,0.0,,2026-08-30T19:46:11.649823+08:00
009826,2026-08-28,-13970892,-73601,0,-14044493,7713.0,0.0,17.0,0.0,,2026-08-30T19:46:11.649823+08:00
