stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
9805,2026-07-01,3905220,1121000,0,5026220,16211.0,1.0,,,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-02,651731,-2087000,0,-1435269,16177.0,1.0,-34.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-03,1225647,-899900,0,325747,16090.0,0.0,-87.0,-1.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-06,2167199,-75250,0,2091949,16086.0,0.0,-4.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-07,3461568,328000,0,3789568,16080.0,0.0,-6.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-08,981748,311000,0,1292748,16103.0,7.0,23.0,7.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-09,725460,3111000,0,3836460,16040.0,0.0,-63.0,-7.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-13,1393198,-1761000,0,-367802,16100.0,0.0,60.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-14,1692230,3924910,0,5617140,16043.0,0.0,-57.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-15,449044,463000,0,912044,16036.0,0.0,-7.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-16,259838,-79000,0,180838,16057.0,0.0,21.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-17,2231130,-186470,0,2044660,15985.0,0.0,-72.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-20,2105827,1371750,0,3477577,16077.0,0.0,92.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-21,800791,44000,0,844791,16179.0,0.0,102.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-22,-3710139,-1028350,0,-4738489,16167.0,0.0,-12.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-23,-867663,-191000,0,-1058663,16133.0,0.0,-34.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-24,1864339,622000,0,2486339,16087.0,0.0,-46.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-27,433440,-173000,0,260440,16083.0,0.0,-4.0,0.0,,2026-07-29T02:04:16.700828+08:00
9805,2026-07-28,7634083,6162000,0,13796083,16124.0,0.0,41.0,0.0,,2026-07-29T02:04:16.700828+08:00
009805,2026-07-01,3905220,1121000,0,5026220,16211.0,1.0,,,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-02,651731,-2087000,0,-1435269,16177.0,1.0,-34.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-03,1225647,-899900,0,325747,16090.0,0.0,-87.0,-1.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-06,2167199,-75250,0,2091949,16086.0,0.0,-4.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-07,3461568,328000,0,3789568,16080.0,0.0,-6.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-08,981748,311000,0,1292748,16103.0,7.0,23.0,7.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-09,725460,3111000,0,3836460,16040.0,0.0,-63.0,-7.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-13,1393198,-1761000,0,-367802,16100.0,0.0,60.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-14,1692230,3924910,0,5617140,16043.0,0.0,-57.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-15,449044,463000,0,912044,16036.0,0.0,-7.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-16,259838,-79000,0,180838,16057.0,0.0,21.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-17,2231130,-186470,0,2044660,15985.0,0.0,-72.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-20,2105827,1371750,0,3477577,16077.0,0.0,92.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-21,800791,44000,0,844791,16179.0,0.0,102.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-22,-3710139,-1028350,0,-4738489,16167.0,0.0,-12.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-23,-867663,-191000,0,-1058663,16133.0,0.0,-34.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-24,1864339,622000,0,2486339,16087.0,0.0,-46.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-27,433440,-173000,0,260440,16083.0,0.0,-4.0,0.0,,2026-07-29T16:13:15.595996+08:00
009805,2026-07-28,7634083,6162000,0,13796083,16124.0,0.0,41.0,0.0,,2026-07-29T16:13:15.595996+08:00
