stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
9816,2026-02-02,,,,,0.0,0.0,,,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-03,-278014221.0,-475780.0,0.0,-278490001.0,2446.0,0.0,2446.0,0.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-04,-165928227.0,243121.0,0.0,-165685106.0,3875.0,0.0,1429.0,0.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-05,-317612792.0,-14113650.0,0.0,-331726442.0,4831.0,1.0,956.0,1.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-06,-181211100.0,-12001610.0,0.0,-193212710.0,5226.0,1.0,395.0,0.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-09,-47552352.0,-1571186.0,0.0,-49123538.0,5997.0,23.0,771.0,22.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-10,-139027648.0,12534787.0,0.0,-126492861.0,7582.0,138.0,1585.0,115.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-11,-270146854.0,-6785329.0,0.0,-276932183.0,9423.0,280.0,1841.0,142.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-23,-590962392.0,-22302835.0,0.0,-613265227.0,13693.0,444.0,4270.0,164.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-24,-325787154.0,6847076.0,0.0,-318940078.0,16673.0,390.0,2980.0,-54.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-25,-567169194.0,-3888547.0,0.0,-571057741.0,23704.0,522.0,7031.0,132.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-02-26,-472897226.0,-6710515.0,0.0,-479607741.0,25327.0,725.0,1623.0,203.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-02,-580127457.0,-10583750.0,0.0,-590711207.0,27836.0,643.0,2509.0,-82.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-03,-441292139.0,-492868.0,0.0,-441785007.0,24815.0,677.0,-3021.0,34.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-04,-543492521.0,12987657.0,0.0,-530504864.0,32125.0,442.0,7310.0,-235.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-05,-299588137.0,-5981996.0,0.0,-305570133.0,47098.0,447.0,14973.0,5.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-06,-122808619.0,468532.0,0.0,-122340087.0,51046.0,423.0,3948.0,-24.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-09,-529955531.0,-12323771.0,0.0,-542279302.0,62323.0,470.0,11277.0,47.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-10,-99586257.0,-5962688.0,800000.0,-104748945.0,60048.0,496.0,-2275.0,26.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-11,-5650041.0,5361990.0,400000.0,111949.0,58799.0,824.0,-1249.0,328.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-12,-92355555.0,-11639004.0,300000.0,-103694559.0,57963.0,793.0,-836.0,-31.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-13,-64403735.0,-3090313.0,0.0,-67494048.0,58264.0,948.0,301.0,155.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-16,-22176622.0,-124579.0,0.0,-22301201.0,53151.0,645.0,-5113.0,-303.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-17,30382109.0,891280.0,0.0,31273389.0,50162.0,983.0,-2989.0,338.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-18,38042385.0,6235099.0,200000.0,44477484.0,45888.0,691.0,-4274.0,-292.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-19,-111730911.0,5503734.0,200000.0,-106027177.0,46001.0,94.0,113.0,-597.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-20,-1588743.0,-6283229.0,400000.0,-7471972.0,40197.0,105.0,-5804.0,11.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-23,-168056019.0,5911523.0,0.0,-162144496.0,40591.0,217.0,394.0,112.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-24,-40502156.0,-5639032.0,0.0,-46141188.0,42258.0,182.0,1667.0,-35.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-25,46161070.0,8508629.0,200000.0,54869699.0,40474.0,273.0,-1784.0,91.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-26,10225711.0,574156.0,0.0,10799867.0,39396.0,368.0,-1078.0,95.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-27,-67700117.0,-1948659.0,700000.0,-68948776.0,40443.0,332.0,1047.0,-36.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-30,-110283264.0,-4071200.0,0.0,-114354464.0,41653.0,302.0,1210.0,-30.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-03-31,-188230272.0,-2245146.0,0.0,-190475418.0,44045.0,316.0,2392.0,14.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-01,69198583.0,5225582.0,0.0,74424165.0,41034.0,237.0,-3011.0,-79.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-02,-30133591.0,2486160.0,0.0,-27647431.0,40979.0,165.0,-55.0,-72.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-07,39933599.0,-996228.0,0.0,38937371.0,40193.0,235.0,-786.0,70.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-08,337151566.0,27186722.0,0.0,364338288.0,37657.0,1016.0,-2536.0,781.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-09,83332395.0,28068923.0,0.0,111401318.0,37090.0,316.0,-567.0,-700.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-10,116763695.0,31926004.0,0.0,148689699.0,35989.0,348.0,-1101.0,32.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-13,57158821.0,6659724.0,600000.0,64418545.0,35570.0,463.0,-419.0,115.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-14,61784463.0,39651113.0,0.0,101435576.0,33932.0,487.0,-1638.0,24.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-15,2461668.0,9855931.0,250000.0,12567599.0,30153.0,558.0,-3779.0,71.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-16,42340712.0,-726513.0,0.0,41614199.0,29283.0,585.0,-870.0,27.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-17,-22931534.0,-7958997.0,0.0,-30890531.0,29103.0,626.0,-180.0,41.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-20,6429456.0,-15046471.0,0.0,-8617015.0,28395.0,631.0,-708.0,5.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-21,-15815861.0,-2749194.0,0.0,-18565055.0,29054.0,567.0,659.0,-64.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-22,-62323531.0,-1216298.0,250000.0,-63289829.0,29933.0,486.0,879.0,-81.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-23,-17706125.0,-14195083.0,0.0,-31901208.0,28318.0,552.0,-1615.0,66.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-24,22403615.0,8607764.0,0.0,31011379.0,28863.0,627.0,545.0,75.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-27,-87845699.0,-46316850.0,0.0,-134162549.0,30171.0,723.0,1308.0,96.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-28,-69176688.0,-4569722.0,0.0,-73746410.0,29495.0,627.0,-676.0,-96.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-29,-42738763.0,-13235380.0,0.0,-55974143.0,29365.0,640.0,-130.0,13.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-04-30,-44188319.0,-3222122.0,0.0,-47410441.0,29910.0,679.0,545.0,39.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-05-04,-10433754.0,26125393.0,0.0,15691639.0,28584.0,764.0,-1326.0,85.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-05-05,-51650248.0,-9351702.0,0.0,-61001950.0,29140.0,695.0,556.0,-69.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-05-06,-114466443.0,-18764546.0,0.0,-133230989.0,29624.0,654.0,484.0,-41.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-05-07,-169043452.0,24189923.0,0.0,-144853529.0,32445.0,665.0,2821.0,11.0,,2026-07-24T11:48:38.842464+08:00
9816,2026-05-08,-152532208.0,-31960438.0,0.0,-184492646.0,31482.0,583.0,-963.0,-82.0,,2026-07-24T11:48:38.842464+08:00
