stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
646,2026-07-01,-211710,39233,0,-172477,71.0,2.0,,,,2026-07-30T01:52:36.207049+08:00
646,2026-07-02,333000,123060,0,456060,70.0,2.0,-1.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-03,994477,343924,0,1338401,68.0,2.0,-2.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-06,-298534,-366916,0,-665450,69.0,2.0,1.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-07,-573928,23502,100000,-450426,68.0,2.0,-1.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-08,-4177199,-531034,0,-4708233,66.0,2.0,-2.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-09,-302151,35706,100000,-166445,65.0,2.0,-1.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-13,-2836454,13362,0,-2823092,70.0,2.0,5.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-14,-1164994,156910,150000,-858084,63.0,2.0,-7.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-15,-1197123,41518,848000,-307605,64.0,2.0,1.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-16,-3810356,-438317,150000,-4098673,73.0,2.0,9.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-17,-99273,-119470,285000,66257,74.0,2.0,1.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-20,-1593938,1226217,330000,-37721,74.0,2.0,0.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-21,-1417222,-4586,150000,-1271808,74.0,2.0,0.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-22,149908,50115,60000,260023,74.0,2.0,0.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-23,-631943,174463,0,-457480,73.0,2.0,-1.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-24,-18799,-13310,0,-32109,76.0,2.0,3.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-27,1070430,-84202,0,986228,78.0,2.0,2.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-28,7577966,773988,0,8351954,74.0,2.0,-4.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-07-29,2689675,668679,0,3358354,80.0,2.0,6.0,0.0,,2026-07-30T01:52:36.207049+08:00
646,2026-08-03,-495088,-126010,0,-621098,63.0,2.0,,,,2026-08-29T06:55:05.308338+08:00
646,2026-08-04,-652129,-390810,0,-1042939,62.0,2.0,-1.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-05,-4420953,-1819700,0,-6240653,59.0,2.0,-3.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-06,-747365,-90250,50000,-787615,59.0,2.0,0.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-07,-768429,-8896,50000,-727325,54.0,2.0,-5.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-10,-2100047,16199,0,-2083848,53.0,2.0,-1.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-11,-616941,62872,120000,-434069,51.0,2.0,-2.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-12,-177566,-46547,0,-224113,52.0,2.0,1.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-13,-110748,-40163,0,-150911,49.0,2.0,-3.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-14,-5392334,-37152,0,-5429486,50.0,2.0,1.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-17,-2038663,-290818,0,-2329481,49.0,2.0,-1.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-18,-805994,201781,-400000,-1004213,52.0,2.0,3.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-19,434113,12573,0,446686,53.0,2.0,1.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-20,-1179166,106919,-50000,-1122247,52.0,2.0,-1.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-21,-1540690,2767,0,-1537923,152.0,2.0,100.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-24,-561895,2962,160000,-398933,154.0,2.0,2.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-25,-1759805,-1397,0,-1761202,160.0,2.0,6.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-26,-2314972,-75514,0,-2390486,162.0,2.0,2.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-27,-2245470,-552,300000,-1946022,163.0,2.0,1.0,0.0,,2026-08-29T06:55:05.308338+08:00
646,2026-08-28,-3257693,-89657,0,-3347350,164.0,2.0,1.0,0.0,,2026-08-29T06:55:05.308338+08:00
00646,2026-08-03,-495088,-126010,0,-621098,63.0,2.0,,,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-04,-652129,-390810,0,-1042939,62.0,2.0,-1.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-05,-4420953,-1819700,0,-6240653,59.0,2.0,-3.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-06,-747365,-90250,50000,-787615,59.0,2.0,0.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-07,-768429,-8896,50000,-727325,54.0,2.0,-5.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-10,-2100047,16199,0,-2083848,53.0,2.0,-1.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-11,-616941,62872,120000,-434069,51.0,2.0,-2.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-12,-177566,-46547,0,-224113,52.0,2.0,1.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-13,-110748,-40163,0,-150911,49.0,2.0,-3.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-14,-5392334,-37152,0,-5429486,50.0,2.0,1.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-17,-2038663,-290818,0,-2329481,49.0,2.0,-1.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-18,-805994,201781,-400000,-1004213,52.0,2.0,3.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-19,434113,12573,0,446686,53.0,2.0,1.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-20,-1179166,106919,-50000,-1122247,52.0,2.0,-1.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-21,-1540690,2767,0,-1537923,152.0,2.0,100.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-24,-561895,2962,160000,-398933,154.0,2.0,2.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-25,-1759805,-1397,0,-1761202,160.0,2.0,6.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-26,-2314972,-75514,0,-2390486,162.0,2.0,2.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-27,-2245470,-552,300000,-1946022,163.0,2.0,1.0,0.0,,2026-08-29T11:59:46.411182+08:00
00646,2026-08-28,-3257693,-89657,0,-3347350,164.0,2.0,1.0,0.0,,2026-08-29T11:59:46.411182+08:00
