stock_id,trade_date,dealer_net,foreign_net,investment_trust_net,institutional_net,margin_balance,short_balance,margin_change,short_change,securities_lending,updated_at
2308,2016-01-04,-151000,-2306425,-556000,-3013425,4591.0,2932.0,,,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-05,595000,-1034795,-860000,-1299795,4677.0,746.0,86.0,-2186.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-06,24000,-546194,-64721,-586915,4316.0,629.0,-361.0,-117.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-07,292000,-2151288,-189000,-2048288,4217.0,559.0,-99.0,-70.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-08,69000,-1309444,-265465,-1505909,4326.0,500.0,109.0,-59.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-11,-191000,-1067426,-235363,-1493789,4233.0,518.0,-93.0,18.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-12,15870,-467467,-177478,-629075,4129.0,568.0,-104.0,50.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-13,-13000,-1300800,44000,-1269800,4161.0,547.0,32.0,-21.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-14,202000,-4787473,-762246,-5347719,4448.0,477.0,287.0,-70.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-15,-161000,-2420707,-1172000,-3753707,4407.0,519.0,-41.0,42.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-18,64000,-3225483,-427332,-3588815,4814.0,489.0,407.0,-30.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-19,45000,-4006928,91000,-3870928,5551.0,515.0,737.0,26.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-20,-149000,-2146119,-421913,-2717032,5913.0,550.0,362.0,35.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-21,158000,-2015806,51768,-1806038,6163.0,741.0,250.0,191.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-22,177000,2729268,-106000,2800268,5750.0,787.0,-413.0,46.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-25,-97000,2090461,18000,2011461,4900.0,794.0,-850.0,7.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-26,-30000,-708942,-93251,-832193,5092.0,741.0,192.0,-53.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-27,16000,193061,-491938,-282877,5161.0,746.0,69.0,5.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-28,40000,-589137,-10000,-559137,5185.0,745.0,24.0,-1.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-29,-67000,815990,3000,751990,4936.0,809.0,-249.0,64.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-01-30,24000,373320,28000,425320,4757.0,787.0,-179.0,-22.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-01,-21000,-437946,-171000,-629946,4706.0,682.0,-51.0,-105.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-02,52000,-818636,-165174,-931810,4763.0,635.0,57.0,-47.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-03,93000,-1323637,-195000,-1425637,4840.0,535.0,77.0,-100.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-05,1000,-1207259,0,-1206259,,,,,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-15,97000,-132857,-2250,-38107,4864.0,490.0,,,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-16,249000,1793501,6000,2048501,4534.0,570.0,-330.0,80.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-17,-217000,-1407662,-37000,-1661662,4713.0,491.0,179.0,-79.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-18,178000,-837261,-152000,-811261,4893.0,482.0,180.0,-9.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-19,-11000,507464,3000,499464,4721.0,463.0,-172.0,-19.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-22,-5000,-181318,3000,-183318,4798.0,511.0,77.0,48.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-23,-64000,-1101590,-295257,-1460847,5146.0,528.0,348.0,17.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-24,-17000,-1190943,-658963,-1866906,5474.0,520.0,328.0,-8.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-25,28000,-4125466,-286346,-4383812,6076.0,510.0,602.0,-10.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-02-26,110000,767546,-28568,848978,5946.0,476.0,-130.0,-34.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-01,78000,-1820491,-196,-1742687,6192.0,471.0,246.0,-5.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-02,172000,-645793,-577,-474370,6214.0,472.0,22.0,1.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-03,-80000,2549227,-10000,2459227,5588.0,590.0,-626.0,118.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-04,4000,-625002,0,-621002,5515.0,617.0,-73.0,27.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-07,-21000,-949,-97000,-118949,5508.0,454.0,-7.0,-163.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-08,-96000,564176,0,468176,5351.0,470.0,-157.0,16.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-09,55000,-548537,-72000,-565537,5448.0,471.0,97.0,1.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-10,81000,416275,124000,621275,5333.0,500.0,-115.0,29.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-11,-55059,-1367099,160000,-1262158,5404.0,466.0,71.0,-34.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-14,150000,-3824653,16000,-3658653,5570.0,455.0,166.0,-11.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-15,-204130,-1006495,-1000,-1211625,5396.0,401.0,-174.0,-54.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-16,-65000,200852,0,135852,5172.0,405.0,-224.0,4.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-17,-95000,-505625,-29000,-629625,4903.0,346.0,-269.0,-59.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-18,-182261,1201794,299000,1318533,4647.0,352.0,-256.0,6.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-21,-68000,583885,-5000,510885,4527.0,345.0,-120.0,-7.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-22,-170000,342437,-280000,-107563,4317.0,352.0,-210.0,7.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-23,17000,-219005,0,-202005,4258.0,319.0,-59.0,-33.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-24,-31000,-1016596,7000,-1040596,4209.0,228.0,-49.0,-91.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-25,47000,-1224000,-25000,-1202000,4315.0,142.0,106.0,-86.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-28,20000,-21881,-97000,-98881,4268.0,94.0,-47.0,-48.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-29,-72000,-611105,0,-683105,4324.0,67.0,56.0,-27.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-30,260000,1187131,0,1447131,4101.0,2.0,-223.0,-65.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-03-31,-89000,331841,16000,258841,4085.0,0.0,-16.0,-2.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-01,-19787,-680863,0,-700650,4114.0,0.0,29.0,0.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-06,-16000,1005488,0,989488,4257.0,0.0,143.0,0.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-07,-61000,-706983,-65000,-832983,4361.0,98.0,104.0,98.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-08,41000,-166175,0,-125175,4495.0,121.0,134.0,23.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-11,32000,-177751,0,-145751,4464.0,128.0,-31.0,7.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-12,-109000,157725,28957,77682,4445.0,143.0,-19.0,15.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-13,47000,1015990,11000,1073990,4273.0,167.0,-172.0,24.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-14,91000,1474832,23000,1588832,4120.0,166.0,-153.0,-1.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-15,290000,4946992,-31000,5205992,3673.0,261.0,-447.0,95.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-18,260000,791092,2062000,3113092,3729.0,356.0,56.0,95.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-19,-138244,89805,452000,403561,4410.0,337.0,681.0,-19.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-20,-162000,1918518,-1000,1755518,4527.0,341.0,117.0,4.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-21,51000,2581976,49000,2681976,4337.0,408.0,-190.0,67.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-22,-66000,287598,750000,971598,4132.0,444.0,-205.0,36.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-25,-18000,-45813,923000,859187,3911.0,449.0,-221.0,5.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-26,-14000,743181,442000,1171181,3729.0,512.0,-182.0,63.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-27,-244000,1544000,7000,1307000,3643.0,503.0,-86.0,-9.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-28,-159000,-538793,82000,-615793,3795.0,475.0,152.0,-28.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-04-29,-33000,572235,36000,575235,3605.0,504.0,-190.0,29.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-03,12000,-519187,136000,-371187,3563.0,338.0,-42.0,-166.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-04,4000,-1728502,-74000,-1798502,3745.0,263.0,182.0,-75.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-05,10000,-1753547,-2000,-1745547,3759.0,280.0,14.0,17.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-06,-65000,-2100000,0,-2165000,3707.0,269.0,-52.0,-11.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-09,0,-705307,50000,-655307,3641.0,271.0,-66.0,2.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-10,196000,-1400716,160,-1204556,3717.0,241.0,76.0,-30.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-11,-35000,-2516771,0,-2551771,3758.0,216.0,41.0,-25.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-12,-204000,-3030631,0,-3234631,3658.0,220.0,-100.0,4.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-13,-44000,-837975,-2000,-883975,3601.0,232.0,-57.0,12.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-16,-23000,71561,0,48561,3597.0,230.0,-4.0,-2.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-17,-47000,-391889,0,-438889,3592.0,221.0,-5.0,-9.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-18,-134000,-132612,-526000,-792612,3618.0,214.0,26.0,-7.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-19,-206000,-1265691,-7000,-1478691,3579.0,259.0,-39.0,45.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-20,52000,-677803,-156100,-781903,3618.0,280.0,39.0,21.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-23,72000,-407567,-47000,-382567,3695.0,171.0,77.0,-109.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-24,-11000,-182579,-3000,-196579,3643.0,164.0,-52.0,-7.0,,2026-07-24T11:48:42.110458+08:00
2308,2016-05-25,211000,-175000,40000,76000,3775.0,154.0,132.0,-10.0,,2026-07-24T11:48:42.110458+08:00
