stock_id,trade_date,adjusted_close,close,high,low,open,volume,updated_at
00401A.TW,2026-03-31,10.0,10.0,10.0,10.0,10.0,0,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-01,10.0,10.0,10.0,10.0,10.0,0,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-02,10.0,10.0,10.0,10.0,10.0,0,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-07,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-08,10.430000305175781,10.430000305175781,10.430000305175781,10.430000305175781,10.430000305175781,0,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-09,10.529999732971191,10.529999732971191,10.529999732971191,10.529999732971191,10.529999732971191,0,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-10,10.609999656677246,10.609999656677246,10.609999656677246,10.5,10.539999961853027,98945102,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-13,10.680000305175781,10.680000305175781,10.729999542236328,10.579999923706055,10.609999656677246,26634562,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-14,10.859999656677246,10.859999656677246,10.920000076293945,10.760000228881836,10.760000228881836,19149000,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-15,11.029999732971191,11.029999732971191,11.109999656677246,10.949999809265137,10.960000038146973,21122215,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-16,11.239999771118164,11.239999771118164,11.239999771118164,11.130000114440918,11.180000305175781,16385293,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-17,11.369999885559082,11.369999885559082,11.40999984741211,11.229999542236328,11.239999771118164,23250000,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-20,11.510000228881836,11.510000228881836,11.5600004196167,11.420000076293945,11.420000076293945,23255714,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-21,11.640000343322754,11.640000343322754,11.65999984741211,11.5,11.600000381469727,17137204,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-22,11.789999961853027,11.789999961853027,11.84000015258789,11.65999984741211,11.65999984741211,16293005,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-23,11.5600004196167,11.5600004196167,12.039999961853027,11.380000114440918,11.949999809265137,25995000,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-24,11.779999732971191,11.779999732971191,11.859999656677246,11.600000381469727,11.720000267028809,11787030,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-27,11.8100004196167,11.8100004196167,11.979999542236328,11.699999809265137,11.979999542236328,18520201,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-28,11.880000114440918,11.880000114440918,11.960000038146973,11.84000015258789,11.869999885559082,12914345,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-29,11.880000114440918,11.880000114440918,11.930000305175781,11.760000228881836,11.829999923706055,15052147,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-04-30,12.029999732971191,12.029999732971191,12.149999618530273,11.930000305175781,11.960000038146973,16306137,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-04,12.479999542236328,12.479999542236328,12.479999542236328,12.239999771118164,12.300000190734863,24497600,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-05,12.529999732971191,12.529999732971191,12.539999961853027,12.4399995803833,12.479999542236328,20912151,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-06,12.609999656677246,12.609999656677246,12.770000457763672,12.380000114440918,12.770000457763672,18404250,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-07,12.729999542236328,12.729999542236328,12.75,12.640000343322754,12.710000038146973,13713718,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-08,12.550000190734863,12.550000190734863,12.75,12.399999618530273,12.630000114440918,13562000,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-11,12.8100004196167,12.8100004196167,12.819999694824219,12.550000190734863,12.550000190734863,16601526,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-12,12.880000114440918,12.880000114440918,12.970000267028809,12.819999694824219,12.84000015258789,13592520,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-13,12.8100004196167,12.8100004196167,12.829999923706055,12.670000076293945,12.770000457763672,12416624,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-14,12.779999732971191,12.779999732971191,13.010000228881836,12.779999732971191,12.970000267028809,7895200,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-15,12.380000114440918,12.380000114440918,12.90999984741211,12.359999656677246,12.84000015258789,14692722,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-18,12.350000381469727,12.350000381469727,12.359999656677246,12.079999923706055,12.180000305175781,7319798,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-19,12.149999618530273,12.149999618530273,12.449999809265137,12.140000343322754,12.350000381469727,12415500,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-20,12.170000076293945,12.170000076293945,12.300000190734863,12.130000114440918,12.15999984741211,11221680,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-21,12.720000267028809,12.720000267028809,12.729999542236328,12.5,12.510000228881836,5404900,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-22,13.079999923706055,13.079999923706055,13.100000381469727,12.850000381469727,12.9399995803833,11299929,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-25,13.59000015258789,13.59000015258789,13.619999885559082,13.359999656677246,13.359999656677246,11591414,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-26,13.579999923706055,13.579999923706055,13.6899995803833,13.470000267028809,13.6899995803833,5051209,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-27,13.760000228881836,13.760000228881836,13.979999542236328,13.6899995803833,13.760000228881836,12411000,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-28,13.399999618530273,13.399999618530273,13.90999984741211,13.34000015258789,13.800000190734863,13183800,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-05-29,13.670000076293945,13.670000076293945,13.710000038146973,13.5600004196167,13.569999694824219,6640250,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-01,13.739999771118164,13.739999771118164,13.890000343322754,13.729999542236328,13.770000457763672,5897700,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-02,13.6899995803833,13.6899995803833,13.829999923706055,13.489999771118164,13.739999771118164,6649126,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-03,13.970000267028809,13.970000267028809,14.0,13.75,13.75,10904100,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-04,13.84000015258789,13.84000015258789,13.970000267028809,13.789999961853027,13.970000267028809,3917086,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-05,13.680000305175781,13.680000305175781,13.800000190734863,13.380000114440918,13.800000190734863,17287556,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-08,13.25,13.25,13.260000228881836,12.720000267028809,12.720000267028809,8275600,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-09,13.729999542236328,13.729999542236328,13.729999542236328,13.369999885559082,13.399999618530273,3564000,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-10,13.210000038146973,13.210000038146973,13.729999542236328,13.210000038146973,13.699999809265137,8340719,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-11,13.260000228881836,13.260000228881836,13.359999656677246,12.869999885559082,13.100000381469727,11583258,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-12,13.539999961853027,13.539999961853027,13.819999694824219,13.520000457763672,13.649999618530273,5633500,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-15,13.699999809265137,13.699999809265137,13.930000305175781,13.6899995803833,13.819999694824219,13979027,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-16,13.770000457763672,13.770000457763672,13.829999923706055,13.710000038146973,13.829999923706055,4278315,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-17,13.819999694824219,13.819999694824219,13.819999694824219,13.640000343322754,13.640000343322754,4065500,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-18,13.989999771118164,13.989999771118164,14.039999961853027,13.890000343322754,13.899999618530273,4814710,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-22,14.220000267028809,14.220000267028809,14.300000190734863,14.0600004196167,14.0600004196167,6731100,2026-07-28T02:16:17.135756+08:00
00401A.TW,2026-06-23,14.020000457763672,14.020000457763672,14.390000343322754,14.0,14.260000228881836,9467593,2026-07-28T02:16:17.135756+08:00
