stock_id,year,record_date,announcement_datetime,cash_dividend,stock_dividend_value,stock_dividend_rate,cash_ex_dividend_date,stock_ex_right_date,cash_payment_date,updated_at
2330,112年第3季,2024-03-24 00:00:00,2024-03-01 18:54:24,3.49978969,0.0,0.0,2024-03-18 00:00:00,,2024-04-11 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,112年第4季,2024-06-19 00:00:00,2024-05-28 16:15:32,3.49978969,0.0,0.0,2024-06-13 00:00:00,,2024-07-11 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,113年第1季,2024-09-18 00:00:00,2024-08-28 18:35:39,4.0001382,0.0,0.0,2024-09-12 00:00:00,,2024-10-09 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,113年第2季,2024-12-18 00:00:00,2024-11-27 18:07:53,3.99963706,0.0,0.0,2024-12-12 00:00:00,,2025-01-09 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,113年第3季,2025-03-24 00:00:00,2025-03-03 17:34:18,4.50002042,0.0,0.0,2025-03-18 00:00:00,,2025-04-10 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,113年第4季,2025-06-18 00:00:00,2025-05-28 17:57:38,4.50002042,0.0,0.0,2025-06-12 00:00:00,,2025-07-10 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,114年第1季,2025-09-22 00:00:00,2025-09-01 17:35:43,5.00001754,0.0,0.0,2025-09-16 00:00:00,,2025-10-09 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,114年第2季,2025-12-17 00:00:00,2025-11-26 17:54:26,5.00001118,0.0,0.0,2025-12-11 00:00:00,,2026-01-08 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,114年第3季,2026-03-23 00:00:00,2026-03-02 17:56:48,6.00003573,0.0,0.0,2026-03-17 00:00:00,,2026-04-09 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,114年第4季,2026-06-17 00:00:00,2026-05-27 17:50:47,6.00003573,0.0,0.0,2026-06-11 00:00:00,,2026-07-09 00:00:00,2026-08-05T20:32:27.626329+08:00
2330,112年第3季,2024-03-24,2024-03-01 18:54:24,3.49978969,0.0,0.0,2024-03-18,,2024-04-11,2026-07-26T22:43:20.089897+08:00
2330,112年第3季,2024-03-24 00:00:00,2024-03-01 18:54:24,3.49978969,0.0,0.0,2024-03-18 00:00:00,,2024-04-11 00:00:00,2026-07-27T00:33:28.688763+08:00
2330,112年第4季,2024-06-19,2024-05-28 16:15:32,3.49978969,0.0,0.0,2024-06-13,,2024-07-11,2026-07-26T22:43:20.089897+08:00
2330,112年第4季,2024-06-19 00:00:00,2024-05-28 16:15:32,3.49978969,0.0,0.0,2024-06-13 00:00:00,,2024-07-11 00:00:00,2026-07-27T00:33:28.688763+08:00
2330,113年第1季,2024-09-18,2024-08-28 18:35:39,4.0001382,0.0,0.0,2024-09-12,,2024-10-09,2026-07-26T22:43:20.089897+08:00
2330,113年第1季,2024-09-18 00:00:00,2024-08-28 18:35:39,4.0001382,0.0,0.0,2024-09-12 00:00:00,,2024-10-09 00:00:00,2026-07-27T00:33:28.688763+08:00
2330,113年第2季,2024-12-18,2024-11-27 18:07:53,3.99963706,0.0,0.0,2024-12-12,,2025-01-09,2026-07-26T22:43:20.089897+08:00
2330,113年第2季,2024-12-18 00:00:00,2024-11-27 18:07:53,3.99963706,0.0,0.0,2024-12-12 00:00:00,,2025-01-09 00:00:00,2026-07-27T00:33:28.688763+08:00
2330,113年第3季,2025-03-24,2025-03-03 17:34:18,4.50002042,0.0,0.0,2025-03-18,,2025-04-10,2026-07-26T22:43:20.089897+08:00
2330,113年第3季,2025-03-24 00:00:00,2025-03-03 17:34:18,4.50002042,0.0,0.0,2025-03-18 00:00:00,,2025-04-10 00:00:00,2026-07-27T00:33:28.688763+08:00
2330,113年第4季,2025-06-18,2025-05-28 17:57:38,4.50002042,0.0,0.0,2025-06-12,,2025-07-10,2026-07-26T22:43:20.089897+08:00
2330,113年第4季,2025-06-18 00:00:00,2025-05-28 17:57:38,4.50002042,0.0,0.0,2025-06-12 00:00:00,,2025-07-10 00:00:00,2026-07-27T00:33:28.688763+08:00
2330,114年第1季,2025-09-22,2025-09-01 17:35:43,5.00001754,0.0,0.0,2025-09-16,,2025-10-09,2026-07-26T22:43:20.089897+08:00
2330,114年第1季,2025-09-22 00:00:00,2025-09-01 17:35:43,5.00001754,0.0,0.0,2025-09-16 00:00:00,,2025-10-09 00:00:00,2026-07-27T00:33:28.688763+08:00
2330,114年第2季,2025-12-17,2025-11-26 17:54:26,5.00001118,0.0,0.0,2025-12-11,,2026-01-08,2026-07-26T22:43:20.089897+08:00
2330,114年第2季,2025-12-17 00:00:00,2025-11-26 17:54:26,5.00001118,0.0,0.0,2025-12-11 00:00:00,,2026-01-08 00:00:00,2026-07-27T00:33:28.688763+08:00
2330,114年第3季,2026-03-23,2026-03-02 17:56:48,6.00003573,0.0,0.0,2026-03-17,,2026-04-09,2026-07-26T22:43:20.089897+08:00
2330,114年第3季,2026-03-23 00:00:00,2026-03-02 17:56:48,6.00003573,0.0,0.0,2026-03-17 00:00:00,,2026-04-09 00:00:00,2026-07-27T00:33:28.688763+08:00
2330,114年第4季,2026-06-17,2026-05-27 17:50:47,6.00003573,0.0,0.0,2026-06-11,,2026-07-09,2026-07-26T22:43:20.089897+08:00
2330,114年第4季,2026-06-17 00:00:00,2026-05-27 17:50:47,6.00003573,0.0,0.0,2026-06-11 00:00:00,,2026-07-09 00:00:00,2026-07-27T00:33:28.688763+08:00
