stock_id,year,record_date,announcement_datetime,cash_dividend,stock_dividend_value,stock_dividend_rate,cash_ex_dividend_date,stock_ex_right_date,cash_payment_date,updated_at
00896,113,2024-03-24,,0.34,0.0,0.0,2024-03-18,,2024-04-15,2026-09-05T00:47:06.281056+08:00
00896,113,2024-06-25,,0.45,0.0,0.0,2024-06-19,,2024-07-15,2026-09-05T00:47:06.281056+08:00
00896,113,2024-09-24,,0.27,0.0,0.0,2024-09-18,,2024-10-15,2026-09-05T00:47:06.281056+08:00
00896,113,2024-12-23,,0.45,0.0,0.0,2024-12-17,,2025-01-13,2026-09-05T00:47:06.281056+08:00
00896,114,2025-03-24,,0.45,0.0,0.0,2025-03-18,,2025-04-15,2026-09-05T00:47:06.281056+08:00
00896,114,2025-06-23,,0.4,0.0,0.0,2025-06-17,,2025-07-11,2026-09-05T00:47:06.281056+08:00
00896,114,2025-09-22,,0.4,0.0,0.0,2025-09-16,,2025-10-15,2026-09-05T00:47:06.281056+08:00
00896,114,2025-12-22,,0.6,0.0,0.0,2025-12-16,,2026-01-13,2026-09-05T00:47:06.281056+08:00
00896,115,2026-03-23,,0.7,0.0,0.0,2026-03-17,,2026-04-14,2026-09-05T00:47:06.281056+08:00
00896,115,2026-06-22,,1.25,0.0,0.0,2026-06-16,,2026-07-13,2026-09-05T00:47:06.281056+08:00
