stock_id,year,record_date,announcement_datetime,cash_dividend,stock_dividend_value,stock_dividend_rate,cash_ex_dividend_date,stock_ex_right_date,cash_payment_date,updated_at
0940,113,2024-07-17,,0.05,0.0,0.0,2024-07-11,,2024-08-01,2026-08-01T15:41:50.639307+08:00
00940,113,2024-07-17,,0.05,0.0,0.0,2024-07-11,,2024-08-01,2026-09-02T19:08:14.879935+08:00
0940,113,2024-08-14,,0.05,0.0,0.0,2024-08-08,,2024-09-02,2026-08-01T15:41:50.639307+08:00
00940,113,2024-08-14,,0.05,0.0,0.0,2024-08-08,,2024-09-02,2026-09-02T19:08:14.879935+08:00
0940,113,2024-09-11,,0.05,0.0,0.0,2024-09-05,,2024-10-01,2026-08-01T15:41:50.639307+08:00
00940,113,2024-09-11,,0.05,0.0,0.0,2024-09-05,,2024-10-01,2026-09-02T19:08:14.879935+08:00
0940,113,2024-10-16,,0.05,0.0,0.0,2024-10-09,,2024-11-01,2026-08-01T15:41:50.639307+08:00
00940,113,2024-10-16,,0.05,0.0,0.0,2024-10-09,,2024-11-01,2026-09-02T19:08:14.879935+08:00
0940,113,2024-11-13,,0.04,0.0,0.0,2024-11-07,,2024-12-02,2026-08-01T15:41:50.639307+08:00
00940,113,2024-11-13,,0.04,0.0,0.0,2024-11-07,,2024-12-02,2026-09-02T19:08:14.879935+08:00
0940,113,2024-12-17,,0.04,0.0,0.0,2024-12-11,,2025-01-02,2026-08-01T15:41:50.639307+08:00
00940,113,2024-12-17,,0.04,0.0,0.0,2024-12-11,,2025-01-02,2026-09-02T19:08:14.879935+08:00
0940,113,2025-01-08,,0.03,0.0,0.0,2025-01-02,,2025-02-03,2026-08-01T15:41:50.639307+08:00
00940,113,2025-01-08,,0.03,0.0,0.0,2025-01-02,,2025-02-03,2026-09-02T19:08:14.879935+08:00
0940,114,2025-02-12,,0.03,0.0,0.0,2025-02-06,,2025-03-03,2026-08-01T15:41:50.639307+08:00
00940,114,2025-02-12,,0.03,0.0,0.0,2025-02-06,,2025-03-03,2026-09-02T19:08:14.879935+08:00
0940,114,2025-03-17,,0.03,0.0,0.0,2025-03-11,,2025-04-01,2026-08-01T15:41:50.639307+08:00
00940,114,2025-03-17,,0.03,0.0,0.0,2025-03-11,,2025-04-01,2026-09-02T19:08:14.879935+08:00
0940,114,2025-04-16,,0.03,0.0,0.0,2025-04-10,,2025-05-02,2026-08-01T15:41:50.639307+08:00
00940,114,2025-04-16,,0.03,0.0,0.0,2025-04-10,,2025-05-02,2026-09-02T19:08:14.879935+08:00
0940,114,2025-05-14,,0.03,0.0,0.0,2025-05-08,,2025-06-02,2026-08-01T15:41:50.639307+08:00
00940,114,2025-05-14,,0.03,0.0,0.0,2025-05-08,,2025-06-02,2026-09-02T19:08:14.879935+08:00
0940,114,2025-06-16,,0.03,0.0,0.0,2025-06-10,,2025-07-01,2026-08-01T15:41:50.639307+08:00
00940,114,2025-06-16,,0.03,0.0,0.0,2025-06-10,,2025-07-01,2026-09-02T19:08:14.879935+08:00
0940,114,2025-07-16,,0.04,0.0,0.0,2025-07-10,,2025-08-01,2026-08-01T15:41:50.639307+08:00
00940,114,2025-07-16,,0.04,0.0,0.0,2025-07-10,,2025-08-01,2026-09-02T19:08:14.879935+08:00
0940,114,2025-08-13,,0.04,0.0,0.0,2025-08-07,,2025-09-01,2026-08-01T15:41:50.639307+08:00
00940,114,2025-08-13,,0.04,0.0,0.0,2025-08-07,,2025-09-01,2026-09-02T19:08:14.879935+08:00
0940,114,2025-09-15,,0.04,0.0,0.0,2025-09-09,,2025-10-01,2026-08-01T15:41:50.639307+08:00
00940,114,2025-09-15,,0.04,0.0,0.0,2025-09-09,,2025-10-01,2026-09-02T19:08:14.879935+08:00
0940,114,2025-10-14,,0.04,0.0,0.0,2025-10-08,,2025-11-03,2026-08-01T15:41:50.639307+08:00
00940,114,2025-10-14,,0.04,0.0,0.0,2025-10-08,,2025-11-03,2026-09-02T19:08:14.879935+08:00
0940,114,2025-11-12,,0.04,0.0,0.0,2025-11-06,,2025-12-01,2026-08-01T15:41:50.639307+08:00
00940,114,2025-11-12,,0.04,0.0,0.0,2025-11-06,,2025-12-01,2026-09-02T19:08:14.879935+08:00
0940,114,2025-12-16,,0.045,0.0,0.0,2025-12-10,,2026-01-02,2026-08-01T15:41:50.639307+08:00
00940,114,2025-12-16,,0.045,0.0,0.0,2025-12-10,,2026-01-02,2026-09-02T19:08:14.879935+08:00
0940,115,2026-02-08,,0.045,0.0,0.0,2026-02-02,,2026-03-02,2026-08-01T15:41:50.639307+08:00
00940,115,2026-02-08,,0.045,0.0,0.0,2026-02-02,,2026-03-02,2026-09-02T19:08:14.879935+08:00
0940,115,2026-03-17,,0.045,0.0,0.0,2026-03-11,,2026-04-01,2026-08-01T15:41:50.639307+08:00
00940,115,2026-03-17,,0.045,0.0,0.0,2026-03-11,,2026-04-01,2026-09-02T19:08:14.879935+08:00
0940,115,2026-04-15,,0.045,0.0,0.0,2026-04-09,,2026-05-04,2026-08-01T15:41:50.639307+08:00
00940,115,2026-04-15,,0.045,0.0,0.0,2026-04-09,,2026-05-04,2026-09-02T19:08:14.879935+08:00
0940,115,2026-05-13,,0.045,0.0,0.0,2026-05-07,,2026-06-01,2026-08-01T15:41:50.639307+08:00
00940,115,2026-05-13,,0.045,0.0,0.0,2026-05-07,,2026-06-01,2026-09-02T19:08:14.879935+08:00
0940,115,2026-06-15,,0.05,0.0,0.0,2026-06-09,,2026-07-01,2026-08-01T15:41:50.639307+08:00
00940,115,2026-06-15,,0.05,0.0,0.0,2026-06-09,,2026-07-01,2026-09-02T19:08:14.879935+08:00
0940,115,2026-07-15,,0.05,0.0,0.0,2026-07-09,,2026-08-03,2026-08-01T15:41:50.639307+08:00
00940,115,2026-07-15,,0.05,0.0,0.0,2026-07-09,,2026-08-03,2026-09-02T19:08:14.879935+08:00
0940,115,2026-08-17,,0.05,0.0,0.0,2026-08-11,,2026-09-01,2026-08-11T00:15:30.890833+08:00
00940,115,2026-08-17,,0.05,0.0,0.0,2026-08-11,,2026-09-01,2026-09-02T19:08:14.879935+08:00
0940,115,,,0.045,0.0,0.0,,,,2026-07-30T01:57:37.420284+08:00
