stock_id,year,record_date,announcement_datetime,cash_dividend,stock_dividend_value,stock_dividend_rate,cash_ex_dividend_date,stock_ex_right_date,cash_payment_date,updated_at
00909,113,2024-04-26,,1.81,0.0,0.0,2024-04-18,,2024-05-15,2026-09-05T23:50:25.474562+08:00
00909,115,2026-04-26,,2.75,0.0,0.0,2026-04-20,,2026-05-15,2026-09-05T23:50:25.474562+08:00
